측정일시,SO2,CO,O3,NO2,PM10,PM25
2021101424,0.0010666666666666667,0.25,0.0279,0.00964,17.9,7.0
2021101501,0.0010666666666666667,0.2777777777777778,0.0258,0.00828,15.0,7.8
2021101502,0.0010555555555555555,0.26,0.026600000000000002,0.0074399999999999996,16.5,7.9
2021101503,0.0010555555555555555,0.25,0.0257,0.00678,16.6,7.0
2021101504,0.0010666666666666667,0.25,0.0267,0.0060999999999999995,15.7,7.0
2021101505,0.0011666666666666668,0.24,0.026000000000000002,0.00625,15.4,7.3
2021101506,0.0010555555555555555,0.26666666666666666,0.020200000000000003,0.00891,14.11111111111111,6.5
2021101507,0.0010555555555555555,0.2777777777777778,0.017099999999999997,0.01221,15.555555555555555,6.5
2021101508,0.0011666666666666668,0.30000000000000004,0.0179,0.014119999999999999,15.2,6.3
2021101509,0.001288888888888889,0.30000000000000004,0.028500000000000004,0.01159,15.444444444444445,5.9
2021101510,0.001288888888888889,0.26666666666666666,0.0385,0.008740000000000001,18.666666666666668,6.6
2021101511,0.0014285714285714286,0.24444444444444446,0.04466666666666667,0.0085,16.625,7.333333333333333
2021101512,0.0017142857142857144,0.2555555555555556,0.04855555555555555,0.007625,16.444444444444443,7.0
2021101513,0.0014500000000000001,0.23750000000000002,0.051555555555555556,0.006166666666666667,15.333333333333334,6.222222222222222
2021101514,0.0014500000000000001,0.2222222222222222,0.056,0.0068,14.9,6.888888888888889
2021101515,0.0015111111111111113,0.24,0.060399999999999995,0.00663,19.8,7.7
2021101516,0.001411111111111111,0.24,0.0633,0.007050000000000001,19.1,8.2
2021101517,0.0015333333333333334,0.26,0.0622,0.009940000000000001,20.1,10.0
2021101518,0.0014222222222222223,0.26,0.059399999999999994,0.01212,21.8,12.1
2021101519,0.001411111111111111,0.3222222222222222,0.046,0.014250000000000002,27.7,12.2
2021101520,0.0011888888888888889,0.31,0.0393,0.01533,28.4,15.0
2021101521,0.0014222222222222223,0.27999999999999997,0.045700000000000005,0.012039999999999999,27.2,14.0
2021101522,0.0015111111111111113,0.31,0.0507,0.0085,30.1,14.2
2021101523,0.001288888888888889,0.31,0.0519,0.0062,26.9,12.4
2021101524,0.0011777777777777778,0.32,0.0503,0.00502,25.2,11.7
2021101601,0.0011666666666666668,0.3333333333333333,0.048799999999999996,0.0046,23.2,12.5
2021101602,0.0010555555555555555,0.32,0.047799999999999995,0.0040100000000000005,18.3,8.9
2021101603,0.0009444444444444445,0.31,0.0475,0.00377,13.5,7.3
2021101604,0.0010555555555555555,0.29,0.047,0.00372,13.5,5.9
2021101605,0.0009444444444444445,0.25,0.0475,0.00363,14.7,5.8
2021101606,0.0010444444444444444,0.24000000000000005,0.047099999999999996,0.00378,13.0,5.6
2021101607,0.0010555555555555555,0.2777777777777778,0.0438,0.00433,13.3,6.6
2021101608,0.0010555555555555555,0.25,0.0442,0.0044,16.3,7.4
2021101609,0.0009333333333333333,0.23000000000000004,0.0455,0.00521,17.3,7.8
2021101610,0.0009444444444444445,0.23000000000000004,0.0443,0.00645,14.9,6.7
2021101611,0.00106,0.22000000000000003,0.0434,0.0064399999999999995,16.7,6.8
2021101612,0.0012699999999999999,0.24,0.0427,0.0064199999999999995,19.7,7.2
2021101613,0.0013700000000000001,0.26666666666666666,0.0434,0.00625,21.6,8.4
2021101614,0.0013700000000000001,0.25,0.0431,0.006370000000000001,24.2,9.8
2021101615,0.00126,0.22000000000000003,0.041999999999999996,0.005880000000000001,30.1,11.2
2021101616,0.00115,0.22000000000000003,0.0421,0.005169999999999999,33.0,9.8
2021101617,0.00115,0.21000000000000002,0.0413,0.00515,35.8,10.5
2021101618,0.0010500000000000002,0.2,0.040600000000000004,0.00513,33.8,10.4
2021101619,0.00115,0.2111111111111111,0.0407,0.00543,31.0,10.333333333333334
2021101620,0.00115,0.2,0.040600000000000004,0.00524,29.2,10.8
2021101621,0.00115,0.19,0.042,0.00444,29.7,9.7
2021101622,0.00115,0.19,0.0435,0.00432,28.9,9.1
2021101623,0.0010500000000000002,0.2,0.0436,0.00412,28.77777777777778,8.8
2021101624,0.0009400000000000001,0.18,0.0432,0.0032199999999999998,31.8,9.3
2021101701,0.00095,0.18888888888888888,0.041999999999999996,0.00303,28.8,8.1
2021101702,0.0009400000000000001,0.17,0.0418,0.00304,31.1,8.5
2021101703,0.00095,0.18,0.041999999999999996,0.00294,30.7,7.555555555555555
2021101704,0.00095,0.17,0.0407,0.0027400000000000002,29.8,8.666666666666666
2021101705,0.00095,0.18,0.0387,0.0029500000000000004,28.5,8.444444444444445
2021101706,0.00095,0.18,0.0376,0.00347,27.7,8.555555555555555
2021101707,0.00095,0.21111111111111114,0.0359,0.00438,27.9,7.888888888888889
2021101708,0.0010500000000000002,0.21000000000000002,0.0347,0.00498,28.0,7.666666666666667
2021101709,0.00115,0.2,0.035699999999999996,0.00508,28.3,8.0
2021101710,0.00116,0.2,0.038,0.00447,26.9,7.777777777777778
2021101711,0.00116,0.19,0.040100000000000004,0.00426,25.7,6.777777777777778
2021101712,0.00116,0.19,0.041600000000000005,0.004569999999999999,23.4,6.333333333333333
2021101713,0.00116,0.2111111111111111,0.0434,0.00448,21.8,5.444444444444445
2021101714,0.00116,0.19,0.0449,0.0045,22.0,5.333333333333333
2021101715,0.00116,0.19,0.0455,0.0047,20.8,5.888888888888889
2021101716,0.00116,0.21000000000000002,0.046099999999999995,0.00481,18.1,5.777777777777778
2021101717,0.00116,0.21000000000000002,0.046299999999999994,0.00489,20.5,6.222222222222222
2021101718,0.00116,0.19,0.044599999999999994,0.00608,22.5,7.222222222222222
2021101719,0.00126,0.2111111111111111,0.0421,0.00649,21.0,7.777777777777778
2021101720,0.00116,0.2,0.0391,0.00688,22.3,7.666666666666667
2021101721,0.00115,0.2,0.0395,0.00617,18.6,7.666666666666667
2021101722,0.00115,0.21000000000000002,0.0392,0.006,16.5,6.333333333333333
2021101723,0.00115,0.21000000000000002,0.0346,0.007489999999999999,17.0,6.0
2021101724,0.0010555555555555555,0.2,0.034888888888888886,0.0057888888888888886,15.333333333333334,5.5
2021101801,0.0010500000000000002,0.2111111111111111,0.034499999999999996,0.00496,13.4,5.666666666666667
2021101802,0.00106,0.2,0.0336,0.00449,13.6,6.222222222222222
2021101803,0.00106,0.2,0.0335,0.00455,13.6,5.888888888888889
2021101804,0.00106,0.2,0.0334,0.00467,12.7,5.555555555555555
2021101805,0.00106,0.19,0.0335,0.00436,14.0,5.888888888888889
2021101806,0.00107,0.21000000000000002,0.0313,0.0064,14.5,5.777777777777778
2021101807,0.0012699999999999999,0.23333333333333334,0.0279,0.010190000000000001,17.4,6.777777777777778
2021101808,0.00128,0.26,0.0246,0.01384,19.8,9.777777777777779
2021101809,0.0013900000000000002,0.27,0.0273,0.01404,22.1,9.666666666666666
2021101810,0.00159,0.25,0.0376,0.007639999999999999,17.5,7.555555555555555
2021101811,0.0015800000000000002,0.27,0.040400000000000005,0.00708,17.2,6.777777777777778
2021101812,0.0015800000000000002,0.25,0.0449,0.00588,16.3,6.666666666666667
2021101813,0.0015800000000000002,0.23333333333333334,0.0487,0.00523,14.2,5.0
2021101814,0.0015800000000000002,0.22999999999999998,0.0512,0.0054199999999999995,14.9,5.111111111111111
2021101815,0.00167,0.25,0.0517,0.0060999999999999995,15.3,5.444444444444445
2021101816,0.00136,0.23000000000000004,0.0514,0.0062,12.2,4.888888888888889
2021101817,0.00146,0.22000000000000003,0.0493,0.006840000000000001,13.6,5.444444444444445
2021101818,0.00136,0.21000000000000002,0.0459,0.0082,13.0,4.7
2021101819,0.00136,0.26666666666666666,0.0334,0.01562,18.8,6.6
2021101820,0.0013700000000000001,0.26,0.029599999999999998,0.01476,18.7,9.6
2021101821,0.0012699999999999999,0.25,0.028000000000000004,0.01358,16.6,8.8
2021101822,0.00117,0.24,0.027699999999999995,0.01214,14.8,7.3
2021101823,0.00118,0.22000000000000003,0.0303,0.00986,15.1,7.444444444444445
2021101824,0.0013700000000000001,0.22000000000000003,0.0328,0.008450000000000001,13.6,7.5
2021101901,0.00116,0.24444444444444446,0.0358,0.007240000000000001,11.8,6.3
2021101902,0.00106,0.21000000000000002,0.0378,0.00526,10.9,5.1
2021101903,0.00106,0.18,0.0392,0.00446,11.9,4.3
2021101904,0.0010500000000000002,0.18,0.0387,0.00436,11.6,5.5
2021101905,0.0010500000000000002,0.15,0.039,0.00438,12.1,5.4
2021101906,0.0010500000000000002,0.19,0.0361,0.00679,12.0,5.4
2021101907,0.0010500000000000002,0.1888888888888889,0.032600000000000004,0.011260000000000001,14.3,6.0
2021101908,0.00115,0.22000000000000003,0.0323,0.01408,18.1,6.0
2021101909,0.0010500000000000002,0.21000000000000002,0.034999999999999996,0.01286,15.8,6.6
2021101910,0.0010500000000000002,0.2,0.0412,0.00829,15.2,6.3
2021101911,0.0010500000000000002,0.21000000000000002,0.0462,0.006379999999999999,16.6,5.4
2021101912,0.00106,0.21000000000000002,0.0513,0.00508,16.8,6.0
2021101913,0.00106,0.2222222222222222,0.054400000000000004,0.0050799999999999994,19.5,6.5
2021101914,0.00118,0.24,0.057699999999999994,0.00512,20.6,8.0
2021101915,0.00149,0.24,0.0603,0.00532,26.4,10.3
2021101916,0.00169,0.27,0.062,0.00587,32.3,12.5
2021101917,0.00159,0.31,0.061399999999999996,0.006809999999999999,35.3,16.1
2021101918,0.00147,0.31,0.05550000000000001,0.0073999999999999995,33.9,15.7
2021101919,0.00148,0.3111111111111111,0.0521,0.00704,37.1,15.3
2021101920,0.0013700000000000001,0.27,0.051000000000000004,0.00601,34.6,15.9
2021101921,0.00117,0.22999999999999998,0.0495,0.00499,30.6,12.4
2021101922,0.00106,0.21000000000000002,0.045899999999999996,0.00425,24.8,9.5
2021101923,0.0010500000000000002,0.2,0.0437,0.0037400000000000003,21.5,7.0
2021101924,0.0010500000000000002,0.2,0.0445,0.00324,21.8,6.4
2021102001,0.00095,0.23333333333333334,0.04479999999999999,0.0029500000000000004,21.0,6.2
2021102002,0.00095,0.18,0.044700000000000004,0.00275,20.2,6.3
2021102003,0.00095,0.19,0.0444,0.00285,20.1,5.5
2021102004,0.0010500000000000002,0.19,0.0434,0.00275,19.2,6.0
2021102005,0.00095,0.18,0.0422,0.0030499999999999998,16.6,6.1
2021102006,0.00095,0.2,0.039900000000000005,0.004350000000000001,18.3,5.8
2021102007,0.0010500000000000002,0.2222222222222222,0.0368,0.00578,19.0,5.9
2021102008,0.00125,0.21000000000000002,0.033699999999999994,0.008409999999999999,20.5,7.0
2021102009,0.00116,0.21000000000000002,0.0341,0.007330000000000001,20.3,7.1
2021102010,0.00126,0.22999999999999998,0.0346,0.006410000000000001,20.5,7.7
2021102011,0.00136,0.3,0.0377,0.0064600000000000005,24.4,11.9
2021102012,0.0012699999999999999,0.22999999999999998,0.039900000000000005,0.0057599999999999995,19.3,6.9
2021102013,0.0012699999999999999,0.24444444444444446,0.0412,0.00522,19.88888888888889,6.444444444444445
2021102014,0.0013700000000000001,0.25,0.041400000000000006,0.00584,19.88888888888889,7.666666666666667
2021102015,0.0012699999999999999,0.25,0.041,0.00655,18.666666666666668,7.777777777777778
2021102016,0.0013700000000000001,0.24,0.0403,0.00771,18.444444444444443,8.0
2021102017,0.0012699999999999999,0.24,0.0358,0.00864,19.444444444444443,8.444444444444445
2021102018,0.00117,0.23000000000000004,0.0312,0.01099,20.3,8.0
2021102019,0.00116,0.2888888888888889,0.0259,0.014799999999999999,22.1,9.4
2021102020,0.00136,0.26,0.0278,0.01259,20.6,10.2
2021102021,0.00116,0.25,0.027700000000000002,0.01089,20.0,10.2
2021102022,0.00116,0.26,0.028100000000000003,0.01001,19.5,8.2
2021102023,0.00126,0.24,0.028699999999999996,0.009569999999999999,19.4,9.9
2021102024,0.00116,0.24,0.031,0.007180000000000001,19.5,9.4
2021102101,0.00106,0.23333333333333334,0.032,0.00606,18.6,9.1
2021102102,0.00106,0.22000000000000003,0.03319999999999999,0.00524,20.2,9.2
2021102103,0.00116,0.21000000000000002,0.0348,0.00479,16.9,8.3
2021102104,0.00115,0.21000000000000002,0.0365,0.004350000000000001,14.5,6.4
2021102105,0.0010500000000000002,0.2,0.0378,0.0039,12.5,6.2
2021102106,0.00115,0.21000000000000002,0.0359,0.00538,14.0,5.4
2021102107,0.00115,0.2222222222222222,0.033600000000000005,0.00834,13.7,4.7
2021102108,0.00115,0.21000000000000002,0.0316,0.01091,16.5,5.5
2021102109,0.00115,0.22999999999999998,0.0333,0.01006,16.1,7.0
2021102110,0.0010500000000000002,0.21000000000000002,0.0392,0.0060999999999999995,16.77777777777778,6.6
2021102111,0.0010500000000000002,0.19,0.0412,0.00486,16.22222222222222,6.3
2021102112,0.0010500000000000002,0.2,0.0444,0.00477,18.11111111111111,5.5
2021102113,0.00106,0.2222222222222222,0.0482,0.00479,17.333333333333332,6.2
2021102114,0.0010500000000000002,0.21000000000000002,0.049,0.00487,18.22222222222222,5.9
2021102115,0.0010500000000000002,0.19,0.0497,0.00495,19.0,6.9
2021102116,0.0010500000000000002,0.18,0.0501,0.00506,18.22222222222222,6.1
2021102117,0.00115,0.2,0.05,0.00566,17.333333333333332,6.4
2021102118,0.00116,0.21000000000000002,0.0465,0.00728,18.77777777777778,6.2
2021102119,0.00136,0.2222222222222222,0.042,0.00858,19.444444444444443,7.2
2021102120,0.00136,0.22999999999999998,0.0405,0.00808,21.11111111111111,9.2
2021102121,0.00126,0.25,0.0407,0.00799,20.22222222222222,8.8
2021102122,0.00136,0.24,0.0417,0.00692,20.333333333333332,9.3
2021102123,0.00106,0.24,0.0427,0.00575,21.666666666666668,9.6
2021102124,0.0013700000000000001,0.24,0.0433,0.00524,21.75,9.0
2021102201,0.00116,0.26666666666666666,0.0435,0.00474,19.444444444444443,9.5
2021102202,0.00116,0.24,0.0441,0.00432,20.666666666666668,9.1
2021102203,0.00116,0.25,0.0443,0.00412,19.555555555555557,8.333333333333334
2021102204,0.00116,0.24,0.0444,0.0038,18.77777777777778,8.555555555555555
2021102205,0.00116,0.26,0.0445,0.00381,20.0,9.0
2021102206,0.00116,0.25,0.0441,0.0043,18.22222222222222,8.555555555555555
2021102207,0.00116,0.26666666666666666,0.0418,0.006189999999999999,19.666666666666668,9.0
2021102208,0.00116,0.26,0.0398,0.00839,20.666666666666668,8.777777777777779
2021102209,0.00126,0.27,0.041299999999999996,0.0078,22.333333333333332,8.88888888888889
2021102210,0.00126,0.24,0.0438,0.00589,22.77777777777778,8.0
2021102211,0.0012699999999999999,0.25,0.044,0.00652,24.0,9.857142857142858
2021102212,0.0012699999999999999,0.25,0.0458,0.00581,24.875,9.125
2021102213,0.00136,0.23333333333333334,0.0475,0.00486,24.375,7.875
2021102214,0.0012699999999999999,0.21000000000000002,0.0469,0.00516,25.0,7.125
2021102215,0.0012699999999999999,0.22999999999999998,0.0482,0.00499,30.75,8.0
2021102216,0.0013700000000000001,0.22999999999999998,0.054000000000000006,0.00521,25.75,10.0
2021102217,0.00148,0.26,0.054400000000000004,0.0058000000000000005,25.555555555555557,11.222222222222221
2021102218,0.0018000000000000002,0.27,0.0548,0.006529999999999999,25.77777777777778,11.666666666666666
2021102219,0.0019200000000000003,0.30000000000000004,0.05500000000000001,0.006750000000000001,27.77777777777778,13.666666666666666
2021102220,0.00182,0.29,0.056400000000000006,0.00625,26.88888888888889,13.0
2021102221,0.0018000000000000002,0.3,0.05789999999999999,0.005730000000000001,27.0,13.333333333333334
2021102222,0.0017000000000000001,0.29,0.0583,0.005640000000000001,27.444444444444443,12.0
2021102223,0.0016,0.24,0.05620000000000001,0.00475,24.88888888888889,11.222222222222221
2021102224,0.00148,0.24,0.05500000000000001,0.00444,25.666666666666668,11.444444444444445
2021102301,0.0017000000000000001,0.24444444444444446,0.053200000000000004,0.00527,28.88888888888889,13.777777777777779
2021102302,0.00182,0.25,0.0506,0.00591,31.333333333333332,17.11111111111111
2021102303,0.00172,0.27,0.0456,0.00685,29.0,17.555555555555557
2021102304,0.0018100000000000002,0.27,0.0426,0.00702,29.88888888888889,17.11111111111111
2021102305,0.0018000000000000002,0.29,0.040100000000000004,0.0074800000000000005,29.0,16.555555555555557
2021102306,0.00159,0.26,0.0376,0.008459999999999999,27.11111111111111,16.333333333333332
2021102307,0.0013900000000000002,0.2888888888888889,0.0311,0.01356,27.0,16.11111111111111
2021102308,0.00149,0.27999999999999997,0.028599999999999997,0.01704,26.555555555555557,13.88888888888889
2021102309,0.0013900000000000002,0.29,0.035199999999999995,0.01268,26.555555555555557,11.88888888888889
2021102310,0.0013900000000000002,0.27,0.0436,0.00799,21.77777777777778,10.333333333333334
2021102311,0.00149,0.27,0.0474,0.00711,19.77777777777778,10.0
2021102312,0.00159,0.25,0.0521,0.0063100000000000005,17.88888888888889,8.777777777777779
2021102313,0.00177,0.25555555555555554,0.05620000000000001,0.00574,16.77777777777778,8.0
2021102314,0.00169,0.25,0.0591,0.0057,17.444444444444443,7.111111111111111
2021102315,0.00189,0.25,0.0623,0.0058200000000000005,17.666666666666668,7.333333333333333
2021102316,0.0018000000000000002,0.26,0.063,0.00625,18.333333333333332,7.625
2021102317,0.0017100000000000001,0.27999999999999997,0.0626,0.0061600000000000005,16.333333333333332,7.875
2021102318,0.0019200000000000003,0.29,0.0595,0.00902,17.88888888888889,8.0
2021102319,0.0015300000000000001,0.30000000000000004,0.0509,0.01212,19.333333333333332,9.25
2021102320,0.00121,0.27999999999999997,0.047,0.01113,17.444444444444443,7.857142857142857
2021102321,0.0012000000000000001,0.26,0.0439,0.01091,14.222222222222221,8.0
2021102322,0.00129,0.22999999999999998,0.0431,0.00987,14.666666666666666,6.428571428571429
2021102323,0.00129,0.24,0.0434,0.00875,11.75,6.428571428571429
2021102324,0.0015,0.24,0.045799999999999993,0.007209999999999999,13.222222222222221,6.428571428571429
2021102401,0.0013000000000000002,0.23333333333333334,0.0455,0.00707,11.88888888888889,6.285714285714286
2021102402,0.00129,0.22000000000000003,0.0441,0.00603,12.444444444444445,5.571428571428571
2021102403,0.0013000000000000002,0.19,0.0439,0.0053,12.0,5.285714285714286
2021102404,0.00119,0.19,0.0429,0.00571,9.666666666666666,4.857142857142857
2021102405,0.00117,0.17,0.0426,0.00551,10.777777777777779,5.0
2021102406,0.00118,0.18,0.040600000000000004,0.0070999999999999995,11.333333333333334,5.142857142857143
2021102407,0.00117,0.2,0.038,0.01077,12.88888888888889,6.714285714285714
2021102408,0.00117,0.22999999999999998,0.0346,0.0131,17.88888888888889,7.571428571428571
2021102409,0.00138,0.25,0.0353,0.01308,19.333333333333332,7.428571428571429
2021102410,0.00138,0.26,0.038400000000000004,0.010159999999999999,23.11111111111111,9.428571428571429
2021102411,0.0016799999999999999,0.26,0.0413,0.009,20.88888888888889,9.5
2021102412,0.00239,0.29,0.0455,0.00838,20.22222222222222,9.625
2021102413,0.0021000000000000003,0.3111111111111111,0.0492,0.0078,19.444444444444443,8.375
2021102414,0.00186,0.3,0.0526,0.00728,18.555555555555557,7.125
2021102415,0.00136,0.26,0.0526,0.00655,17.555555555555557,6.125
2021102416,0.00123,0.24,0.052700000000000004,0.0064,17.77777777777778,6.875
2021102417,0.0012699999999999999,0.25,0.0504,0.00814,17.555555555555557,8.125
2021102418,0.00126,0.25,0.0501,0.00842,20.88888888888889,9.5
2021102419,0.00116,0.2777777777777778,0.0479,0.00891,21.22222222222222,10.5
2021102420,0.00117,0.25,0.0433,0.01034,22.333333333333332,10.571428571428571
2021102421,0.00117,0.24,0.0417,0.00953,19.88888888888889,10.875
2021102422,0.00117,0.23000000000000004,0.0424,0.00978,17.666666666666668,9.625
2021102423,0.00107,0.22999999999999998,0.0418,0.009130000000000001,18.0,9.25
2021102424,0.00107,0.23000000000000004,0.0416,0.007670000000000001,15.11111111111111,8.125
2021102501,0.00107,0.21111111111111114,0.043,0.006710000000000001,15.625,7.428571428571429
2021102502,0.0009600000000000001,0.21000000000000002,0.0414,0.00621,14.222222222222221,7.125
2021102503,0.00106,0.21000000000000002,0.0397,0.006410000000000001,15.0,7.0
2021102504,0.00106,0.21000000000000002,0.040100000000000004,0.00577,15.666666666666666,8.5
2021102505,0.00106,0.22000000000000003,0.0386,0.00651,17.444444444444443,9.5
2021102506,0.00116,0.22999999999999998,0.0344,0.00931,19.0,9.375
2021102507,0.00116,0.26666666666666666,0.029699999999999997,0.01381,23.11111111111111,9.428571428571429
2021102508,0.00117,0.29,0.027600000000000003,0.017419999999999998,28.0,13.0
2021102509,0.00118,0.3,0.0351,0.01689,27.22222222222222,15.25
2021102510,0.0013900000000000002,0.26666666666666666,0.0494,0.00986,25.555555555555557,13.428571428571429
